Major Category,Subcategory,Keyword,Prompt-Ready Phrase,Tags
Color + Shape,Combination,pastel blue lipstick nails,"asymmetrical slanted free edge resembling a lipstick bullet, finished in pastel blue polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,baby blue round nails,"rounded nail tips following the natural fingertip curve, finished in baby blue polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,baby blue soft square nails,"square nail shape with subtly softened corners, finished in baby blue polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,baby blue square nails,"straight sidewalls with a flat square free edge, finished in baby blue polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,baby blue tapered square nails,"square free edge with gently tapered sidewalls, finished in baby blue polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,baby blue squoval nails,"balanced square-oval shape with softened corners, finished in baby blue polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,baby blue oval nails,"smooth oval silhouette with gently rounded tip, finished in baby blue polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,baby blue almond nails,"tapered almond silhouette with softly pointed tip, finished in baby blue polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,baby blue coffin nails,"tapered sidewalls ending in a flat squared tip, finished in baby blue polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,baby blue ballerina nails,"long tapered ballerina shape with a flat narrow tip, finished in baby blue polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,baby blue stiletto nails,"long sharply tapered pointed nail shape, finished in baby blue polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,baby blue mountain-peak nails,"shorter pointed peak shape with symmetrical taper, finished in baby blue polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,baby blue lipstick nails,"asymmetrical slanted free edge resembling a lipstick bullet, finished in baby blue polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,sky blue round nails,"rounded nail tips following the natural fingertip curve, finished in sky blue polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,sky blue soft square nails,"square nail shape with subtly softened corners, finished in sky blue polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,sky blue square nails,"straight sidewalls with a flat square free edge, finished in sky blue polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,sky blue tapered square nails,"square free edge with gently tapered sidewalls, finished in sky blue polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,sky blue squoval nails,"balanced square-oval shape with softened corners, finished in sky blue polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,sky blue oval nails,"smooth oval silhouette with gently rounded tip, finished in sky blue polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,sky blue almond nails,"tapered almond silhouette with softly pointed tip, finished in sky blue polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,sky blue coffin nails,"tapered sidewalls ending in a flat squared tip, finished in sky blue polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,sky blue ballerina nails,"long tapered ballerina shape with a flat narrow tip, finished in sky blue polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,sky blue stiletto nails,"long sharply tapered pointed nail shape, finished in sky blue polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
